dataname,auditor_idx,vulnerability,function_name
2018-13703,0,Lack of initialization for variable 'remaining',constructor
2018-13703,0,Unchecked balance,sellOffline
2018-13703,0,Unauthorized access,getEthRate
2018-13703,0,Unauthorized access,getConBal
2018-13703,0,Unauthorized access,setEthRate
2018-13703,0,Unauthorized access,getTokenPrice
2018-13703,0,Unauthorized access,setTokenPrice
2018-13703,0,Unauthorized access,setTransferStatus
2018-13703,0,Unauthorized access,changeIcoStatus
2018-13703,0,Unauthorized access,withdraw
2018-13703,0,Unauthorized access,withdraw_all
2018-13703,0,Unauthorized access,mintToken
2018-13703,0,Unauthorized access,adm_trasfer
2018-13703,0,Unauthorized access,freezeAccount
2018-13703,0,Unauthorized access,getCollectedAmount
2018-13703,0,Unauthorized access,balanceOf
2018-13703,0,Unauthorized access,totalSupply
2018-13703,0,Unauthorized access,transferOwnership
2018-13703,0,Unauthorized access,_transfer
2018-13703,0,Unauthorized access,transfer
2018-13703,0,Unauthorized access,transferFrom
2018-13703,0,Unauthorized access,approve
2018-13703,0,Unauthorized access,approveAndCall
2018-13703,0,Unauthorized access,burn
2018-13703,0,Unauthorized access,burnFrom
