dataname,auditor_idx,vulnerability,function_name
2018-13778,0,Integer Overflow,transfer
2018-13778,0,Integer Overflow,transferFrom
2018-13778,0,Integer Overflow,approveAndCall
2018-13778,0,Integer Overflow,burnFrom
2018-13778,0,Integer Overflow,mintToken
2018-13778,0,Integer Overflow,burn
2018-13778,0,Wrong Logic,transfer
2018-13778,0,Wrong Logic,transferFrom
2018-13778,0,Wrong Logic,approveAndCall
2018-13778,0,Wrong Logic,burnFrom
2018-13778,0,Wrong Logic,mintToken
2018-13778,0,Wrong Logic,burn
2018-13778,0,Bad Randomness,transfer
2018-13778,0,Bad Randomness,transferFrom
2018-13778,0,Bad Randomness,approveAndCall
2018-13778,0,Bad Randomness,burnFrom
2018-13778,0,Bad Randomness,mintToken
2018-13778,0,Bad Randomness,burn
2018-13778,0,Typo Constructor,transfer
2018-13778,0,Typo Constructor,transferFrom
2018-13778,0,Typo Constructor,approveAndCall
2018-13778,0,Typo Constructor,burnFrom
2018-13778,0,Typo Constructor,mintToken
2018-13778,0,Typo Constructor,burn
