dataname,auditor_idx,vulnerability,function_name
2018-11561,0,Integer Overflow,distributeToken
2018-11561,0,Integer Overflow,transfer
2018-11561,0,Integer Overflow,transferFrom
2018-11561,1,Constant Function,totalSupply
2018-11561,1,Constant Function,balanceOf
2018-11561,1,Reentrancy Vulnerability,transfer
2018-11561,1,Reentrancy Vulnerability,transferFrom
2018-11561,1,Reentrancy Vulnerability,approve
2018-11561,1,Constant Function,allowance
2018-11561,1,Reentrancy Vulnerability,distributeToken
2018-11561,2,Unsanitized user input,transfer
2018-11561,2,Unsanitized user input,transferFrom
2018-11561,2,Unsanitized user input,distributeToken
2018-11561,2,Unsanitized user input,approve
2018-11561,2,Unsanitized user input,allowance
2018-11561,2,Unsanitized user input,ERC20Token
2018-11561,2,Unsanitized user input,approveAndCall
