dataname,auditor_idx,vulnerability,function_name
2018-10299,0,Integer Overflow,transfer
2018-10299,0,Integer Overflow,transferFrom
2018-10299,0,Integer Overflow,batchTransfer
2018-10299,0,Integer Overflow,approve
2018-10299,0,Integer Overflow,increaseApproval
2018-10299,0,Integer Overflow,decreaseApproval
2018-10299,0,Wrong Logic,pause
2018-10299,0,Wrong Logic,unpause
2018-10299,0,Bad Randomness,batchTransfer
2018-10299,0,Bad Randomness,transfer
2018-10299,0,Bad Randomness,transferFrom
2018-10299,0,Bad Randomness,approve
2018-10299,0,Bad Randomness,increaseApproval
2018-10299,0,Bad Randomness,decreaseApproval
2018-10299,0,Typo Constructor,batchTransfer
2018-10299,0,Typo Constructor,transfer
2018-10299,0,Typo Constructor,transferFrom
2018-10299,0,Typo Constructor,approve
2018-10299,0,Typo Constructor,increaseApproval
2018-10299,0,Typo Constructor,decreaseApproval
