dataname,auditor_idx,vulnerability,function_name
2018-13074,1,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,2,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,3,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,4,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,5,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,6,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,7,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,8,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,9,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,10,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,11,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,12,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,13,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,14,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,15,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,16,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,17,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,18,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,19,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,20,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,21,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,22,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,23,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,24,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,25,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,26,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,27,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,28,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,29,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,30,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,31,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,32,The contract does not have a function to set the initial supply of tokens.,TokenERC20
2018-13074,33,The contract does not have a function to set the initial supply of tokens.,TokenERC20
