dataname,auditor_idx,vulnerability,function_name
2018-13113,0,Integer Overflow,transfer
2018-13113,0,Integer Overflow,transferFrom
2018-13113,0,Wrong Logic,transfer
2018-13113,0,Wrong Logic,transferFrom
2018-13113,0,Bad Randomness,transfer
2018-13113,0,Bad Randomness,transferFrom
2018-13113,0,Access Control,transfer
2018-13113,0,Access Control,transferFrom
2018-13113,0,Ty Constructor,transfer
2018-13113,0,Ty Constructor,transferFrom
2018-13113,0,Token Devalue,transfer
2018-13113,0,Token Devalue,transferFrom
2018-13113,0,Multiple Functions,transfer
2018-13113,0,Multiple Functions,transferFrom
