dataname,auditor_idx,vulnerability,function_name
2018-13625,0,Integer Overflow,mintlvlToken
2018-13625,0,Integer Overflow,burnlvlToken
2018-13625,0,Integer Overflow,freezelvlAccount
2018-13625,0,Integer Overflow,setlvlSign
2018-13625,0,Integer Overflow,setlvlNominalValue
2018-13625,0,Integer Overflow,setlvlUpdate
2018-13625,0,Integer Overflow,setlvlWebsite
2018-13625,0,Integer Overflow,setlvlNfee
2018-13625,0,Integer Overflow,repayLoan
2018-13625,0,Integer Overflow,notifylvlClients
2018-13625,0,Integer Overflow,taxlvlEconomy
2018-13625,0,Integer Overflow,rebateLevel
2018-13625,0,Integer Overflow,plutocracylvlAchieved
