dataname,auditor_idx,vulnerability,function_name
2021-3004,0,Integer Overflow,notifyFeeAmount
2021-3004,0,Integer Overflow,stake
2021-3004,0,Integer Overflow,unstake
2021-3004,0,Integer Overflow,getReward
2021-3004,0,Integer Overflow,exit
2021-3004,0,Integer Overflow,depositAll
2021-3004,0,Integer Overflow,deposit
2021-3004,0,Integer Overflow,withdrawAll
2021-3004,0,Integer Overflow,withdraw
2021-3004,0,Integer Overflow,allowance
2021-3004,0,Integer Overflow,approve
2021-3004,0,Integer Overflow,permit
2021-3004,0,Integer Overflow,balanceOf
2021-3004,0,Integer Overflow,transfer
2021-3004,0,Integer Overflow,transferFrom
2021-3004,0,Integer Overflow,_transferTokens
2021-3004,0,Integer Overflow,_getChainId
