dataname,auditor_idx,vulnerability,function_name
2019-15079,0,Integer Overflow,transferFrom
2019-15079,0,Integer Overflow,burn
2019-15079,0,Integer Overflow,burnFrom
2019-15079,1,Lack of Initialization,EAI_TokenERC20
2019-15079,1,Underflow,_transfer
2019-15079,1,Overflow,_transfer
2019-15079,1,Underflow,burn
2019-15079,1,Underflow,burn
2019-15079,1,Underflow,burnFrom
2019-15079,1,Underflow,burnFrom
2019-15079,2,Unchecked return value,require
2019-15079,2,Unchecked return value,constructor
2019-15079,2,Unchecked return value,target.function()
