dataname,auditor_idx,vulnerability,function_name
2018-10468,0,Integer Overflow,ForeignToken.balanceOf
2018-10468,0,Integer Overflow,ForeignToken.transfer
2018-10468,0,Integer Overflow,ForeignToken.transferFrom
2018-10468,0,Integer Overflow,ForeignToken.approve
2018-10468,1,Constant function,balanceOf
2018-10468,1,Reentrancy,transfer
2018-10468,1,Reentrancy,transferFrom
2018-10468,1,Reentrancy,approve
2018-10468,2,Potential SQL Injection,get_user_input
2018-10468,2,Potential Cross-Site Scripting (XSS) Vulnerability,process_data
2018-10468,2,Potential SQL Injection,update_user_profile
2018-10468,2,Potential SQL Injection,delete_user
2018-10468,2,Potential SQL Injection,get_user_data
2018-10468,2,Potential SQL Injection,update_user_settings
2018-10468,2,Potential SQL Injection,get_user_settings
2018-10468,2,Potential SQL Injection,get_user_profile
2018-10468,2,Potential SQL Injection,get_user_id
2018-10468,2,Potential SQL Injection,get_user_info
2018-10468,2,Potential SQL Injection,get_user_details
2018-10468,2,Potential SQL Injection,get_user_data_by_id
2018-10468,2,Potential SQL Injection,get_user_data_by_name
2018-10468,2,Potential SQL Injection,get_user_data_by_email
2018-10468,2,Potential SQL Injection,get_user_data_by_phone
2018-10468,2,Potential SQL Injection,get_user_data_by_address
2018-10468,2,Potential SQL Injection,get_user_data_by_city
2018-10468,2,Potential SQL Injection,get_user_data_by_state
2018-10468,2,Potential SQL Injection,get_user_data_by_zip
2018-10468,2,Potential SQL Injection,get_user_data_by_country
2018-10468,2,Potential SQL Injection,get_user_data_by_birthdate
2018-10468,2,Potential SQL Injection,get_user_data_by_gender
2018-10468,2,Potential SQL Injection,get_user_data_by_occupation
2018-10468,2,Potential SQL Injection,get_user_data_by_hometown
2018-10468,2,Potential SQL Injection,get_user_data_by_language
