dataname,auditor_idx,vulnerability,function_name
2018-12062,0,Integer Overflow,mintToken
2018-12062,0,Access Control,freezeAccount
2018-12062,0,Access Control,setPrices
2018-12062,0,Integer Overflow,buy
2018-12062,0,Integer Overflow,sell
2018-12062,0,Access Control,MorphToken
2018-12062,0,Access Control,PayWinner
2018-12062,0,Bad Randomness,MorphToken
2018-12062,0,Integer Overflow,PayWinner
2018-12062,0,Bad Randomness,mintToken
2018-12062,0,Bad Randomness,freezeAccount
2018-12062,0,Bad Randomness,setPrices
2018-12062,0,Integer Overflow,buy
2018-12062,0,Integer Overflow,sell
2018-12062,0,Bad Randomness,MorphToken
2018-12062,0,Bad Randomness,PayWinner
2018-12062,0,Integer Overflow,mintToken
2018-12062,0,Bad Randomness,mintToken
2018-12062,0,Bad Randomness,freezeAccount
2018-12062,0,Bad Randomness,setPrices
2018-12062,0,Integer Overflow,buy
2018-12062,0,Integer Overflow,sell
2018-12062,0,Bad Randomness,MorphToken
2018-12062,0,Bad Randomness,PayWinner
2018-12062,0,Integer Overflow,mintToken
2018-12062,0,Bad Randomness,mintToken
2018-12062,0,Bad Randomness,freezeAccount
2018-12062,0,Bad Randomness,setPrices
2018-12062,0,Integer Overflow,buy
2018-12062,0,Integer Overflow,sell
2018-12062,0,Bad Randomness,MorphToken
2018-12062,0,Bad Randomness,PayWinner
