dataname,auditor_idx,vulnerability,function_name
2018-13089,0,Integer Overflow,mintToken
2018-13089,0,Integer Overflow,setPrices
2018-13089,0,Integer Overflow,sell
2018-13089,0,Wrong Logic,mintToken
2018-13089,0,Wrong Logic,setPrices
2018-13089,0,Wrong Logic,sell
2018-13089,0,Access Control,mintToken
2018-13089,0,Access Control,freezeAccount
2018-13089,0,Access Control,setPrices
2018-13089,0,Access Control,sell
2018-13089,0,Integer Overflow,mintToken
2018-13089,0,Integer Overflow,freezeAccount
2018-13089,0,Integer Overflow,setPrices
2018-13089,0,Integer Overflow,sell
2018-13089,0,Access Control,mintToken
2018-13089,0,Access Control,freezeAccount
2018-13089,0,Access Control,setPrices
2018-13089,0,Access Control,sell
2018-13089,0,Access Control,mintToken
2018-13089,0,Access Control,freezeAccount
2018-13089,0,Access Control,setPrices
2018-13089,0,Access Control,sell
