dataname,auditor_idx,vulnerability,function_name
2018-12975,0,Integer Overflow,mint
2018-12975,0,Wrong Logic,mint
2018-12975,0,Wrong Logic,transferOwnership
2018-12975,0,Wrong Logic,transferOwnership
2018-12975,0,Wrong Logic,pause
2018-12975,0,Wrong Logic,unpause
2018-12975,0,Wrong Logic,grantAccessDeploy
2018-12975,0,Wrong Logic,revokeAccessDeploy
2018-12975,0,Wrong Logic,grantAccessDeposit
2018-12975,0,Wrong Logic,revokeAccessDeposit
2018-12975,0,Wrong Logic,grantAccessMint
2018-12975,0,Wrong Logic,revokeAccessMint
2018-12975,0,Wrong Logic,mint
2018-12975,0,Wrong Logic,defineType
2018-12975,0,Wrong Logic,mint
2018-12975,0,Wrong Logic,deploy
2018-12975,0,Wrong Logic,levelUp
