dataname,auditor_idx,vulnerability,function_name
2018-12084,0,Integer Overflow,mintToken
2018-12084,0,Integer Overflow,transferFrom
2018-12084,0,Integer Overflow,approve
2018-12084,1,Reentrancy,transfer
2018-12084,1,Reentrancy,transferFrom
2018-12084,1,Reentrancy,approveAndCall
2018-12084,1,Frozen Account,transfer
2018-12084,1,Frozen Account,transferFrom
2018-12084,2,Incorrect Vulnerability Filtering Logic,filter_high_vulnerabilities
2018-12084,2,Reentrancy Vulnerability,transfer
2018-12084,2,Reentrancy Vulnerability,transferFrom
2018-12084,2,Unrestricted Minting Privilege,mintToken
2018-12084,2,Unrestricted Freezing Privilege,freezeAccount
