dataname,auditor_idx,vulnerability,function_name
2018-13126,0,Lack of input validation,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
2018-13126,0,Unchecked return value,MoxyOnePresale
