dataname,auditor_idx,vulnerability,function_name
2018-13091,0,Integer Overflow,mintToken
2018-13091,0,Integer Overflow,_transfer
2018-13091,0,Integer Overflow,distributeToken
2018-13091,0,Integer Overflow,burnFrom
2018-13091,1,Integer Overflow,distributeToken
2018-13091,2,Integer Overflow,distributeToken
2018-13091,2,Unprotected Distribution,distributeToken
2018-13091,2,Uncontrolled Minting,mintToken
2018-13091,2,Uncontrolled Burning,burn
2018-13091,2,Uncontrolled Transfer,transferFrom
2018-13091,2,Uncontrolled Transfer,transfer
