dataname,auditor_idx,vulnerability,function_name
2021-33403,0,Integer Overflow,transfer
2021-33403,0,Integer Overflow,approve
2021-33403,0,Wrong Logic,ICOopen
2021-33403,1,Integer Overflow,migrate
2021-33403,2,Integer Overflow,transfer
2021-33403,2,Integer Overflow,transferFrom
2021-33403,2,Funds Lockup,transfer
2021-33403,2,Funds Lockup,transferFrom
2021-33403,2,Funds Lockup,migrate
2021-33403,2,Funds Lockup,setMigrationAgent
2021-33403,2,Funds Lockup,setExchangeRate
2021-33403,2,Funds Lockup,setICORunning
2021-33403,2,Funds Lockup,setTransfer
2021-33403,2,Funds Lockup,addInitialInvestor
2021-33403,2,Funds Lockup,addToken
2021-33403,2,Funds Lockup,setEarlyInvestorExchangeRate
2021-33403,2,Funds Lockup,setStartDate
2021-33403,2,Funds Lockup,setStartRefund
