dataname,auditor_idx,vulnerability,function_name
2018-18665,1,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,1,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,1,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,2,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,2,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,2,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,3,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,3,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,3,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,4,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,4,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,4,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,5,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,5,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,5,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,6,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,6,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,6,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,7,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,7,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,7,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,8,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,8,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,8,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,9,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,9,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,9,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
2018-18665,10,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transfer
2018-18665,10,The transfer function does not check if the sender has enough balance to transfer the specified amount.,transferFrom
2018-18665,10,The transfer function does not check if the sender has enough balance to transfer the specified amount.,approve
