dataname,auditor_idx,vulnerability,function_name
2018-13225,0,Integer Overflow,transfer
2018-13225,0,Reentrancy,approve
2018-13225,0,Arithmetic Overflow,transferFrom
2018-13225,0,Reentrancy,approveAndCall
2018-13225,0,Arithmetic Overflow,transferFrom
2018-13225,0,Timestamp Dependency,approve
2018-13225,0,Timestamp Dependency,transfer
2018-13225,0,Critical Ether Strict Equality,transfer
2018-13225,0,Delegatecall Dependency,transfer
2018-13225,0,Timestamp Dependency,approve
2018-13225,0,Timestamp Dependency,transfer
2018-13225,0,Ether Strict Equality,withdraw
2018-13225,0,Ether Strict Equality,withdraw
2018-13225,0,Arithmetic Overflow,cancelOrder
2018-13225,0,Arithmetic Overflow,buy
2018-13225,0,Arithmetic Overflow,sell
2018-13225,0,Reentrancy,transfer
2018-13225,0,Ether Strict Equality,transfer
2018-13225,0,Arithmetic Overflow,buy
2018-13225,0,Arithmetic Overflow,sell
2018-13225,0,Reentrancy,transfer
2018-13225,0,Arithmetic Overflow,buy
2018-13225,0,Arithmetic Overflow,sell
2018-13225,0,Reentrancy,transfer
