dataname,auditor_idx,vulnerability,function_name
2018-12885,1,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,2,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,3,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,4,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,5,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,6,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,7,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,8,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,9,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,10,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,11,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,12,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,13,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,14,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,15,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,16,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,17,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,18,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,19,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,20,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,21,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,22,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,23,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,24,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,25,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,26,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,27,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,28,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
2018-12885,29,The function does not check if the contract has enough balance to cover the transaction fee.,createChamp
