dataname,auditor_idx,vulnerability,function_name
2018-19832,1,Infinite loop,getTokens
2018-19832,2,Unchecked return value,getTokens
2018-19832,3,Unchecked return value,getTokens
2018-19832,4,Unchecked return value,getTokens
2018-19832,5,Unchecked return value,getTokens
2018-19832,6,Unchecked return value,getTokens
2018-19832,7,Unchecked return value,getTokens
2018-19832,8,Unchecked return value,getTokens
2018-19832,9,Unchecked return value,getTokens
2018-19832,10,Unchecked return value,getTokens
2018-19832,11,Unchecked return value,getTokens
2018-19832,12,Unchecked return value,getTokens
2018-19832,13,Unchecked return value,getTokens
2018-19832,14,Unchecked return value,getTokens
2018-19832,15,Unchecked return value,getTokens
2018-19832,16,Unchecked return value,getTokens
2018-19832,17,Unchecked return value,getTokens
2018-19832,18,Unchecked return value,getTokens
2018-19832,19,Unchecked return value,getTokens
2018-19832,20,Unchecked return value,getTokens
2018-19832,21,Unchecked return value,getTokens
2018-19832,22,Unchecked return value,getTokens
2018-19832,23,Unchecked return value,getTokens
2018-19832,24,Unchecked return value,getTokens
2018-19832,25,Unchecked return value,getTokens
2018-19832,26,Unchecked return value,getTokens
2018-19832,27,Unchecked return value,getTokens
2018-19832,28,Unchecked return value,getTokens
