dataname,auditor_idx,vulnerability,function_name
2018-13075,1,Integer Overflow,mintToken
2018-13075,2,Integer Overflow,setPrices
2018-13075,2,Integer Overflow,freezeAccount
2018-13075,2,Integer Overflow,buy
2018-13075,2,Integer Overflow,sell
2018-13075,2,Wrong Logic,mintToken
2018-13075,2,Wrong Logic,setPrices
2018-13075,2,Wrong Logic,freezeAccount
2018-13075,2,Wrong Logic,buy
2018-13075,2,Wrong Logic,sell
2018-13075,2,Token Devalue,mintToken
2018-13075,2,Token Devalue,setPrices
2018-13075,2,Token Devalue,freezeAccount
2018-13075,2,Token Devalue,buy
2018-13075,2,Token Devalue,sell
