dataname,auditor_idx,vulnerability,function_name
2021-3004,0,Reentrancy,stake
2021-3004,0,Reentrancy,unstake
2021-3004,0,Reentrancy,getReward
2021-3004,0,Reentrancy,exit
2021-3004,0,Delegatecall to External Call,allowance
2021-3004,0,Delegatecall to External Call,transfer
2021-3004,0,Delegatecall to External Call,transferFrom
2021-3004,0,Delegatecall to External Call,approve
2021-3004,0,Critical Ether Strict Equality,transfer
2021-3004,0,Integer Overflow/Underflow,withdraw
2021-3004,0,Integer Overflow/Underflow,getRewardForDuration
