dataname,auditor_idx,vulnerability,function_name
2018-13722,0,Arithmetic overflow,safeMul
2018-13722,0,Arithmetic overflow,safeDiv
2018-13722,0,Arithmetic overflow,safeSub
2018-13722,0,Arithmetic overflow,safeAdd
2018-13722,0,Arithmetic overflow,max64
2018-13722,0,Arithmetic overflow,min64
2018-13722,0,Arithmetic overflow,max256
2018-13722,0,Arithmetic overflow,min256
2018-13722,0,Assertion failure,assert
2018-13722,0,Arithmetic overflow,transfer
2018-13722,0,Arithmetic overflow,transferFrom
2018-13722,0,Arithmetic overflow,balanceOf
2018-13722,0,Arithmetic overflow,approve
2018-13722,0,Arithmetic overflow,allowance
2018-13722,0,Arithmetic overflow,addApproval
2018-13722,0,Arithmetic underflow,subApproval
2018-13722,0,Arithmetic overflow,burn
2018-13722,0,Arithmetic overflow,upgrade
2018-13722,0,Arithmetic overflow,setUpgradeAgent
2018-13722,0,Arithmetic overflow,getUpgradeState
2018-13722,0,Arithmetic overflow,setUpgradeMaster
2018-13722,0,Arithmetic overflow,canUpgrade
2018-13722,0,Arithmetic overflow,mint
2018-13722,0,Arithmetic overflow,setMintAgent
2018-13722,0,Arithmetic overflow,mintAgents
2018-13722,0,Arithmetic overflow,owner
