dataname,auditor_idx,vulnerability,function_name
2018-10706,0,Ether strict equality,transfer
2018-10706,0,Ether strict equality,approveAndCall
2018-10706,0,Ether strict equality,transferFrom
2018-10706,0,Ether strict equality,transferMulti
2018-10706,0,Ether strict equality,freeze
2018-10706,0,Ether strict equality,unFreeze
2018-10706,0,Ether strict equality,generateTokens
2018-10706,0,Ether strict equality,destroyTokens
2018-10706,0,Ether strict equality,changeOwner
2018-10706,0,Ether strict equality,changeTokensPerEther
2018-10706,0,Ether strict equality,changeAirdropQty
2018-10706,0,Ether strict equality,changeAirdropTotalQty
2018-10706,0,Ether strict equality,changePaused
