dataname,auditor_idx,vulnerability,function_name
2018-14576,0,Unrestricted Minting,mintTokens
2018-14576,0,Unrestricted Transfer,transfer
2018-14576,0,Unrestricted Approval,approve
2018-14576,1,Lack of access control,SunContractToken
2018-14576,1,Inconsistent state updates,SunContractToken
2018-14576,2,Potential SQL Injection,get_user_input
2018-14576,2,Potential SQL Injection,update_user_profile
2018-14576,2,Potential SQL Injection,delete_user
2018-14576,2,Potential SQL Injection,get_user_data
2018-14576,2,Potential SQL Injection,get_user_profile
2018-14576,2,Potential SQL Injection,get_user_posts
2018-14576,2,Potential SQL Injection,get_user_comments
2018-14576,2,Potential SQL Injection,get_user_friends
2018-14576,2,Potential SQL Injection,get_user_groups
2018-14576,2,Potential SQL Injection,get_user_messages
2018-14576,2,Potential SQL Injection,get_user_notifications
2018-14576,2,Potential SQL Injection,get_user_settings
2018-14576,2,Potential SQL Injection,get_user_profile_picture
2018-14576,2,Potential SQL Injection,get_user_cover_picture
2018-14576,2,Potential SQL Injection,get_user_friend_requests
2018-14576,2,Potential SQL Injection,get_user_friend_requests_sent
2018-14576,2,Potential SQL Injection,get_user_friend_requests_received
2018-14576,2,Potential SQL Injection,get_user_friend_requests_pending
2018-14576,2,Potential SQL Injection,get_user_friend_requests_accepted
2018-14576,2,Potential SQL Injection,get_user_friend_requests_rejected
2018-14576,2,Potential SQL Injection,get_user_friend_requests_blocked
2018-14576,2,Potential SQL Injection,get_user_friend_requests_deleted
2018-14576,2,Potential SQL Injection,get_user_friend_requests_cancelled
2018-14576,2,Potential SQL Injection,get_user_friend_requests_pending_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_accepted_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_rejected_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_blocked_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_deleted_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_cancelled_count
2018-14576,2,Potential SQL Injection,get_user_friend_requests_pending_count_by_user
2018-14576,2,Potential SQL Injection,get_user_friend_requests_accepted_count_by_user
2018-14576,2,Potential SQL Injection,get_user_friend_requests_rejected_count_by_user
2018-14576,2,Potential SQL Injection,get_user_friend_requests_blocked_count_by_user
