dataname,auditor_idx,vulnerability,function_name
2021-33403,0,Integer Overflow,transfer
2021-33403,0,Integer Overflow,addInitialInvestor
2021-33403,0,Integer Overflow,addToken
2021-33403,1,Integer Overflow,migrate
2021-33403,2,Integer Overflow,setMaster
2021-33403,2,Integer Overflow,transfer
2021-33403,2,Integer Overflow,transferFrom
2021-33403,2,Integer Overflow,approve
2021-33403,2,Integer Overflow,setExchangeRate
2021-33403,2,Integer Overflow,setICORunning
2021-33403,2,Integer Overflow,migrate
2021-33403,2,Integer Overflow,refund
2021-33403,2,Integer Overflow,addToken
2021-33403,2,Integer Overflow,setEarlyInvestorExchangeRate
2021-33403,2,Integer Overflow,setStartDate
2021-33403,2,Integer Overflow,setStartRefund
2021-33403,2,Integer Overflow,setTransferAgent
2021-33403,2,Integer Overflow,setICARoundAgent
2021-33403,2,Integer Overflow,setExchangeRateAgent
2021-33403,2,Integer Overflow,setRefundAgent
2021-33403,2,Integer Overflow,setMasterBalance
2021-33403,2,Integer Overflow,setOwnerBalance
2021-33403,2,Integer Overflow,setFundingAgent
2021-33403,2,Integer Overflow,setRefund
