dataname,auditor_idx,vulnerability,function_name
2019-15078,0,Integer Overflow,withdraw
2019-15078,0,Integer Overflow,burn
2019-15078,0,Integer Overflow,distr
2019-15078,0,Integer Overflow,transferFrom
2019-15078,0,Integer Overflow,approve
2019-15078,0,Integer Overflow,getTokenBalance
2019-15078,0,Integer Overflow,withdrawForeignTokens
2019-15078,0,Integer Overflow,burnFrom
2019-15078,0,Integer Overflow,finalizeDistribution
2019-15078,0,Integer Overflow,createInvestor
2019-15078,0,Integer Overflow,whitelist
2019-15078,0,Integer Overflow,finishDistribution
2019-15078,0,Wrong Logic,transfer
2019-15078,0,Wrong Logic,transferFrom
2019-15078,0,Wrong Logic,approve
2019-15078,0,Wrong Logic,getTokenBalance
2019-15078,0,Wrong Logic,withdrawForeignTokens
2019-15078,0,Wrong Logic,burnFrom
2019-15078,0,Wrong Logic,finalizeDistribution
2019-15078,0,Wrong Logic,createInvestor
2019-15078,0,Wrong Logic,whitelist
2019-15078,0,Wrong Logic,finishDistribution
