dataname,auditor_idx,vulnerability,function_name
2018-13082,0,Integer Overflow,mintToken
2018-13082,0,Access Control,freezeAccount
2018-13082,0,Access Control,setPrices
2018-13082,0,Integer Overflow,buy
2018-13082,0,Integer Overflow,sell
2018-13082,0,Access Control,freeze
2018-13082,0,Access Control,setOwner
2018-13082,0,Access Control,setBalance
2018-13082,0,Access Control,setPermissions
2018-13082,0,Access Control,burnFrom
2018-13082,0,Access Control,burn
2018-13082,0,Access Control,MorphToken
2018-13082,0,Access Control,setOwner
2018-13082,0,Access Control,setBalance
2018-13082,0,Access Control,setPermissions
2018-13082,0,Access Control,burnFrom
2018-13082,0,Access Control,burn
2018-13082,0,Access Control,MorphBank
2018-13082,0,Access Control,freeze
2018-13082,0,Access Control,setOwner
2018-13082,0,Access Control,setBalance
2018-13082,0,Access Control,setPermissions
2018-13082,0,Access Control,burnFrom
2018-13082,0,Access Control,burn
