dataname,auditor_idx,vulnerability,function_name
2018-13087,0,Integer Overflow,mintToken
2018-13087,0,Access Control,freezeAccount
2018-13087,0,Access Control,setPrices
2018-13087,0,Integer Overflow,buy
2018-13087,0,Integer Overflow,sell
2018-13087,0,Access Control,transferFrom
2018-13087,0,Access Control,approve
2018-13087,0,Access Control,approveAndCall
2018-13087,0,Access Control,burn
2018-13087,0,Access Control,burnFrom
2018-13087,0,Access Control,setOwner
2018-13087,0,Access Control,changeOwner
2018-13087,0,Access Control,KingOfEther
2018-13087,0,Access Control,claimThrone
2018-13087,0,Access Control,MorphToken
2018-13087,0,Access Control,setSellPrice
2018-13087,0,Access Control,setBuyPrice
2018-13087,0,Access Control,freezeAccount
