dataname,auditor_idx,vulnerability,function_name
2018-13670,1,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,1,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,2,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,2,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,3,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,3,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,4,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,4,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,5,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,5,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,6,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,6,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,7,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,7,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,8,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,8,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,9,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,9,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,10,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,10,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,11,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,11,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,12,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,12,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,13,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,13,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,14,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,14,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,15,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,15,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,16,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,16,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,17,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,17,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,18,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
2018-13670,18,The GFCB contract does not have any access control measures to prevent unauthorized ownership transfers.,GFCB
2018-13670,19,The Owned contract does not have any access control measures to prevent unauthorized ownership transfers.,Owned
