dataname,auditor_idx,vulnerability,function_name
2018-14085,1,The function 'sweep' does not check if the token balance is sufficient before transferring tokens.,sweep
2018-14085,2,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,3,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,4,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,5,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,6,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,7,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,8,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,9,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,10,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,11,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,12,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,13,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,14,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,15,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,16,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,17,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,18,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,19,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,20,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,21,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,22,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,23,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,24,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,25,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,26,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,27,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,28,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,29,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,30,The function 'sweep' does not check if the destination address is a contract.,sweep
2018-14085,31,The function 'sweep' does not check if the destination address is a contract.,sweep
