dataname,auditor_idx,vulnerability,function_name
2018-13325,0,Integer Overflow,transfer
2018-13325,0,Integer Overflow,transferFrom
2018-13325,0,Wrong Logic,approve
2018-13325,0,Wrong Logic,approveAndCall
2018-13325,0,Typo Constructor,setPrices
2018-13325,1,Integer Overflow,mintToken
2018-13325,2,Integer Overflow,transfer
2018-13325,2,Wrong Logic,transferFrom
2018-13325,2,Integer Overflow,approve
2018-13325,2,Integer Overflow,approveAndCall
2018-13325,2,Integer Overflow,setPrices
2018-13325,2,Integer Overflow,setBuyOpen
2018-13325,2,Integer Overflow,setSellOpen
2018-13325,2,Integer Overflow,transferEth
2018-13325,2,Integer Overflow,freezeAccount
2018-13325,2,Access Control,setPrices
2018-13325,2,Access Control,setBuyOpen
2018-13325,2,Access Control,setSellOpen
2018-13325,2,Access Control,transferEth
