dataname,auditor_idx,vulnerability,function_name
2018-12454,0,No Identified Vulnerabilities in Provided Code,setBettingCondition
2018-12454,0,No Identified Vulnerabilities in Provided Code,findWinner
2018-12454,0,No Identified Vulnerabilities in Provided Code,getMaxContenders
2018-12454,0,No Identified Vulnerabilities in Provided Code,getBettingPrice
2018-12454,0,No Identified Vulnerabilities in Provided Code,getDeveloperAddress
2018-12454,0,No Identified Vulnerabilities in Provided Code,getDeveloperFee
2018-12454,0,No Identified Vulnerabilities in Provided Code,getBalance
2018-12454,0,No Identified Vulnerabilities in Provided Code,getLotteryMoney
2018-12454,0,No Identified Vulnerabilities in Provided Code,getBettingStatus
2018-12454,0,No Identified Vulnerabilities in Provided Code,finish
2018-12454,0,No Identified Vulnerabilities in Provided Code,_finish
2018-12454,0,No Identified Vulnerabilities in Provided Code,()
2018-12454,0,No Identified Vulnerabilities in Provided Code,addguess
2018-12454,0,No Identified Vulnerabilities in Provided Code,_addguess
