dataname,auditor_idx,vulnerability,function_name
2018-13144,0,Integer Overflow,transferFrom
2018-13144,0,Integer Overflow,transfer
2018-13144,0,Integer Overflow,approve
2018-13144,1,Unchecked Return Value,balanceOf
2018-13144,1,Unchecked Return Value,transfer
2018-13144,1,Unchecked Return Value,transferFrom
2018-13144,1,Unchecked Return Value,approve
2018-13144,1,Unchecked Return Value,allowance
2018-13144,1,Unchecked Return Value,approveAndCall
2018-13144,2,Arbitrary Transfer,transfer
2018-13144,2,Unrestricted Allowance,approve
