dataname,auditor_idx,vulnerability,function_name
2018-10468,0,Lack of input validation,balanceOf
2018-10468,0,Lack of input validation,transfer
2018-10468,0,Lack of input validation,transferFrom
2018-10468,0,Lack of input validation,approve
2018-10468,0,Lack of input validation,allowance
2018-10468,0,Lack of input validation,withdrawForeignTokens
2018-10468,0,Lack of input validation,getStats
2018-10468,0,Lack of input validation,

Please note that the function_name column is empty for the last row.
