dataname,auditor_idx,vulnerability,function_name
2018-13698,0,Integer Overflow,mintTokens
2018-13698,0,Integer Overflow,transfer
2018-13698,0,Integer Overflow,transferFrom
2018-13698,0,Integer Overflow,approve
2018-13698,1,Integer Overflow,mintTokens
2018-13698,1,Arbitrary Transfer,transfer
2018-13698,1,Arbitrary Transfer,transferFrom
2018-13698,1,Unrestricted Allowance,approve
2018-13698,2,Integer Overflow,mintTokens
2018-13698,2,Integer Overflow,transfer
2018-13698,2,Integer Overflow,transferFrom
2018-13698,2,Integer Overflow,approve
2018-13698,2,Wrong Logic,mintTokens
2018-13698,2,Wrong Logic,transfer
2018-13698,2,Wrong Logic,transferFrom
2018-13698,2,Wrong Logic,approve
2018-13698,2,Token Devalue,mintTokens
2018-13698,2,Token Devalue,transfer
2018-13698,2,Token Devalue,transferFrom
2018-13698,2,Token Devalue,approve
