dataname,auditor_idx,vulnerability,function_name
2018-13078,0,Integer Overflow,mintToken
2018-13078,0,Token Devalue,mintToken
2018-13078,0,Access Control,mintToken
2018-13078,0,Integer Overflow,transfer
2018-13078,0,Integer Overflow,transferFrom
2018-13078,0,Integer Overflow,approve
2018-13078,0,Integer Overflow,approveAndCall
2018-13078,0,Access Control,transferFrom
2018-13078,0,Access Control,approve
2018-13078,0,Access Control,approveAndCall
2018-13078,0,Access Control,transfer
2018-13078,0,Typo Constructor,mintToken
2018-13078,1,Reentrancy,transfer
2018-13078,1,Reentrancy,transferFrom
2018-13078,1,Reentrancy,approveAndCall
2018-13078,1,Frozen Account,transfer
2018-13078,1,Frozen Account,transferFrom
2018-13078,2,Reentrancy vulnerability,transfer
2018-13078,2,Reentrancy vulnerability,transferFrom
2018-13078,2,Unrestricted minting,mintToken
2018-13078,2,Unrestricted freezing of accounts,freezeAccount
