dataname,auditor_idx,vulnerability,function_name
2018-13070,1,Incorrect naming convention for the contract,TokenERC20
2018-13070,2,Incorrect naming convention for the contract,TokenERC20
2018-13070,3,Incorrect naming convention for the contract,TokenERC20
2018-13070,4,Incorrect naming convention for the contract,TokenERC20
2018-13070,5,Incorrect naming convention for the contract,TokenERC20
2018-13070,6,Incorrect naming convention for the contract,TokenERC20
2018-13070,7,Incorrect naming convention for the contract,TokenERC20
2018-13070,8,Incorrect naming convention for the contract,TokenERC20
2018-13070,9,Incorrect naming convention for the contract,TokenERC20
2018-13070,10,Incorrect naming convention for the contract,TokenERC20
2018-13070,11,Incorrect naming convention for the contract,TokenERC20
2018-13070,12,Incorrect naming convention for the contract,TokenERC20
2018-13070,13,Incorrect naming convention for the contract,TokenERC20
2018-13070,14,Incorrect naming convention for the contract,TokenERC20
2018-13070,15,Incorrect naming convention for the contract,TokenERC20
2018-13070,16,Incorrect naming convention for the contract,TokenERC20
2018-13070,17,Incorrect naming convention for the contract,TokenERC20
2018-13070,18,Incorrect naming convention for the contract,TokenERC20
2018-13070,19,Incorrect naming convention for the contract,TokenERC20
2018-13070,20,Incorrect naming convention for the contract,TokenERC20
2018-13070,21,Incorrect naming convention for the contract,TokenERC20
2018-13070,22,Incorrect naming convention for the contract,TokenERC20
2018-13070,23,Incorrect naming convention for the contract,TokenERC20
2018-13070,24,Incorrect naming convention for the contract,TokenERC20
2018-13070,25,Incorrect naming convention for the contract,TokenERC20
2018-13070,26,Incorrect naming convention for the contract,TokenERC20
2018-13070,27,Incorrect naming convention for the contract,TokenERC20
2018-13070,28,Incorrect naming convention for the contract,TokenERC20
2018-13070,29,Incorrect naming convention for the contract,TokenERC20
2018-13070,30,Incorrect naming convention for the contract,TokenERC20
2018-13070,31,Incorrect naming convention for the contract,TokenERC20
2018-13070,32,Incorrect naming convention for the contract,TokenERC20
