dataname,auditor_idx,vulnerability,function_name
2018-12082,0,Integer Overflow,mintToken
2018-12082,0,Integer Overflow,transfer
2018-12082,0,Integer Overflow,transferFrom
2018-12082,0,Integer Overflow,buy
2018-12082,1,Integer Overflow,functionName
2018-12082,1,Wrong Logic,functionName
2018-12082,1,Bad Randomness,functionName
2018-12082,1,Access Control,functionName
2018-12082,1,Typo Constructor,functionName
2018-12082,2,Integer Overflow,mintToken
2018-12082,2,Bad Randomness,buy
2018-12082,2,Access Control,freezeAccount
2018-12082,2,Integer Overflow,setBuyRate
2018-12082,2,Access Control,setSelling
2018-12082,2,Wrong Logic,buy
