dataname,auditor_idx,vulnerability,function_name
2018-14063,0,Lack of access control,totalSupply
2018-14063,0,Lack of access control,balanceOf
2018-14063,0,Lack of access control,transfer
2018-14063,0,Lack of access control,transferFrom
2018-14063,0,Lack of access control,approve
2018-14063,0,Lack of access control,increaseApproval
2018-14063,0,Lack of access control,decreaseApproval
2018-14063,0,Lack of access control,allowance
2018-14063,0,Lack of access control,changeNameSymbol
2018-14063,0,Lack of access control,transferOwnership
