dataname,auditor_idx,vulnerability,function_name
2020-17752,0,Missing modifier for safe math operations,SafeMath
2020-17752,0,Missing modifier for onlyOwner,Ownable
2020-17752,0,Missing modifier for transfer,ERC20Basic
2020-17752,0,Missing modifier for transferFrom,ERC20
2020-17752,0,Missing modifier for transfer,BasicToken
2020-17752,0,Missing modifier for transferFrom,StandardToken
2020-17752,0,Missing modifier for mint,MintableToken
2020-17752,0,Missing modifier for transfer,MON
2020-17752,0,Missing modifier for transferFrom,MON
2020-17752,0,Missing modifier for approve,MON
2020-17752,0,Missing modifier for mintCoins,MON
2020-17752,0,Missing modifier for burn,MON
2020-17752,0,Missing modifier for GetStats,MON
2020-17752,0,Missing modifier for GetNow,MON
