dataname,auditor_idx,vulnerability,function_name
2018-13327,0,Wrong Logic,receiveApproval
2018-13327,0,Integer Overflow,transfer
2018-13327,1,Integer Overflow,distributeToken
2018-13327,2,Integer Overflow,transfer
2018-13327,2,Integer Overflow,transferFrom
2018-13327,2,Integer Overflow,approve
2018-13327,2,Integer Overflow,Typo Constructor
2018-13327,2,Wrong Logic,transfer
2018-13327,2,Wrong Logic,transferFrom
2018-13327,2,Wrong Logic,approve
2018-13327,2,Wrong Logic,Typo Constructor
2018-13327,2,Bad Randomness,transfer
2018-13327,2,Bad Randomness,transferFrom
2018-13327,2,Bad Randomness,approve
2018-13327,2,Bad Randomness,Typo Constructor
2018-13327,2,Access Control,transfer
2018-13327,2,Access Control,transferFrom
2018-13327,2,Access Control,approve
2018-13327,2,Access Control,Typo Constructor
2018-13327,2,Typos Constructor,transfer
2018-13327,2,Typos Constructor,transferFrom
2018-13327,2,Typos Constructor,approve
2018-13327,2,Typos Constructor,Typo Constructor
2018-13327,2,Token Devalue,transfer
2018-13327,2,Token Devalue,transferFrom
2018-13327,2,Token Devalue,approve
2018-13327,2,Token Devalue,Typo Constructor
