dataname,auditor_idx,vulnerability,function_name
2018-14063,0,Access Control,transfer
2018-14063,0,Access Control,transferFrom
2018-14063,0,Access Control,approve
2018-14063,0,Access Control,increaseApproval
2018-14063,0,Access Control,decreaseApproval
2018-14063,0,Access Control,transferOwnership
2018-14063,0,Access Control,Tracto
2018-14063,0,Integer Overflow,transfer
2018-14063,0,Integer Overflow,transferFrom
2018-14063,0,Integer Overflow,approve
2018-14063,0,Integer Overflow,increaseApproval
2018-14063,0,Integer Overflow,decreaseApproval
2018-14063,0,Access Control,changeNameSymbol
2018-14063,0,Integer Overflow,transferOwnership
