dataname,auditor_idx,vulnerability,function_name
2018-13087,1,Incorrect naming convention for the contract,TokenERC20
2018-13087,2,Incorrect naming convention for the contract,TokenERC20
2018-13087,3,Incorrect naming convention for the contract,TokenERC20
2018-13087,4,Incorrect naming convention for the contract,TokenERC20
2018-13087,5,Incorrect naming convention for the contract,TokenERC20
2018-13087,6,Incorrect naming convention for the contract,TokenERC20
2018-13087,7,Incorrect naming convention for the contract,TokenERC20
2018-13087,8,Incorrect naming convention for the contract,TokenERC20
2018-13087,9,Incorrect naming convention for the contract,TokenERC20
2018-13087,10,Incorrect naming convention for the contract,TokenERC20
2018-13087,11,Incorrect naming convention for the contract,TokenERC20
2018-13087,12,Incorrect naming convention for the contract,TokenERC20
2018-13087,13,Incorrect naming convention for the contract,TokenERC20
2018-13087,14,Incorrect naming convention for the contract,TokenERC20
2018-13087,15,Incorrect naming convention for the contract,TokenERC20
2018-13087,16,Incorrect naming convention for the contract,TokenERC20
2018-13087,17,Incorrect naming convention for the contract,TokenERC20
2018-13087,18,Incorrect naming convention for the contract,TokenERC20
2018-13087,19,Incorrect naming convention for the contract,TokenERC20
2018-13087,20,Incorrect naming convention for the contract,TokenERC20
2018-13087,21,Incorrect naming convention for the contract,TokenERC20
2018-13087,22,Incorrect naming convention for the contract,TokenERC20
2018-13087,23,Incorrect naming convention for the contract,TokenERC20
2018-13087,24,Incorrect naming convention for the contract,TokenERC20
2018-13087,25,Incorrect naming convention for the contract,TokenERC20
2018-13087,26,Incorrect naming convention for the contract,TokenERC20
2018-13087,27,Incorrect naming convention for the contract,TokenERC20
2018-13087,28,Incorrect naming convention for the contract,TokenERC20
2018-13087,29,Incorrect naming convention for the contract,TokenERC20
2018-13087,30,Incorrect naming convention for the contract,TokenERC20
2018-13087,31,Incorrect naming convention for the contract,TokenERC20
2018-13087,32,Incorrect naming convention for the contract,TokenERC20
