dataname,auditor_idx,vulnerability,function_name
2018-10944,0,Typo Constructor,__callback
2018-10944,0,Typo Constructor,stringToUint
2018-10944,0,Typo Constructor,drain
2018-10944,0,Typo Constructor,transfer_ownership
2018-10944,0,Typo Constructor,request_dividend
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
2018-10944,4,Integer Overflow,oraclize_query
