dataname,auditor_idx,vulnerability,function_name
2018-13625,0,Integer Overflow,burnlvlToken
2018-13625,0,Integer Overflow,lend
2018-13625,1,Integer Overflow,Krown
2018-13625,1,Wrong Logic,Krown
2018-13625,1,Access Control,Krown
2018-13625,1,Bad Randomness,Krown
2018-13625,2,Integer Overflow,mintlvlToken
2018-13625,2,Access Control,freezelvlAccount
2018-13625,2,Integer Overflow,setlvlSign
2018-13625,2,Integer Overflow,setlvlNominalValue
2018-13625,2,Integer Overflow,setlvlWebsite
2018-13625,2,Integer Overflow,setlvlNfee
2018-13625,2,Interest Free Lending,lend
2018-13625,2,Access Control,repayLoan
2018-13625,2,Access Control,taxlvlEconomy
2018-13625,2,Access Control,rebatealvlEconomy
2018-13625,2,Access Control,plutocracylvlAchieved
