dataname,auditor_idx,vulnerability,function_name
2018-13132,0,Integer Overflow,mint
2018-13132,0,Integer Overflow,migrate
2018-13132,3,Integer Overflow,buyTokens
2018-13132,4,Token Devalue,mint
2018-13132,2,Integer Overflow,buyTokens
2018-13132,2,Integer Overflow,convertPresaleTokens
2018-13132,2,Integer Overflow,creditJackpotTokens
2018-13132,2,Integer Overflow,unfreeze
2018-13132,2,Integer Overflow,setMigrationMaster
2018-13132,2,Integer Overflow,setIcoAgent
2018-13132,2,Integer Overflow,setTeam
2018-13132,2,Integer Overflow,startIco
2018-13132,2,Integer Overflow,finishIco
2018-13132,2,Integer Overflow,pauseIco
2018-13132,2,Integer Overflow,resumeIco
