dataname,auditor_idx,vulnerability,function_name
2018-18665,0,Integer Overflow,mintToken
2018-18665,0,Integer Overflow,transfer
2018-18665,0,Integer Overflow,transferFrom
2018-18665,0,Wrong Logic,approve
2018-18665,0,Access Control,disableToken
2018-18665,1,Integer Overflow,functionName
2018-18665,1,Wrong Logic,functionName
2018-18665,1,Bad Randomness,functionName
2018-18665,1,Access Control,functionName
2018-18665,1,Typo Constructor,functionName
2018-18665,2,Integer Overflow,mintToken
2018-18665,2,Wrong Logic,mintToken
2018-18665,2,Bad Randomness,mintToken
2018-18665,2,Access Control,mintToken
2018-18665,2,Typo Constructor,mintToken
2018-18665,2,Token Devalue,mintToken
2018-18665,2,Access Control,disableToken
