dataname,auditor_idx,vulnerability,function_name
2018-13132,1,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,2,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,3,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,4,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,5,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,6,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,7,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,8,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,9,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,10,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,11,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,12,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,13,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,14,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,15,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,16,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,17,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,18,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,19,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,20,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,21,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,22,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,23,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,24,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,25,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,26,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,27,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,28,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,29,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,30,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,31,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,32,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,33,The mint function does not check if the total supply exceeds the token limit.,mint
2018-13132,34,The mint function does not check if the total supply exceeds the token limit.,mint
