dataname,auditor_idx,vulnerability,function_name
2018-14086,0,Integer Overflow,setPrices
2018-14086,0,Wrong Logic,setPrices
2018-14086,0,Bad Randomness,setPrices
2018-14086,0,Access Control,setPrices
2018-14086,0,Typo Constructor,setPrices
2018-14086,0,Token Devalue,setPrices
2018-14086,0,Integer Overflow,mintToken
2018-14086,0,Wrong Logic,mintToken
2018-14086,0,Bad Randomness,mintToken
2018-14086,0,Access Control,mintToken
2018-14086,0,Typo Constructor,mintToken
2018-14086,0,Token Devalue,mintToken
2018-14086,0,Integer Overflow,buy
2018-14086,0,Wrong Logic,buy
2018-14086,0,Bad Randomness,buy
2018-14086,0,Access Control,buy
2018-14086,0,Integer Overflow,sell
2018-14086,0,Wrong Logic,sell
2018-14086,0,Bad Randomness,sell
2018-14086,0,Access Control,sell
