dataname,auditor_idx,vulnerability,function_name
2018-14087,0,Arbitrary Token Minting,mintToken
2018-14087,0,Integer Overflow,transfer
2018-14087,0,Integer Overflow,transferFrom
2018-14087,0,Incorrect Balance Calculation,balanceOf
2018-14087,1,Integer Overflow,mintToken
2018-14087,1,Unprotected transfer function,transfer
2018-14087,1,Arbitrary Call Execution,approveAndCall
2018-14087,1,Uncontrolled Burn,burn
2018-14087,1,Uncontrolled Burn,burnFrom
2018-14087,2,Integer Overflow,mintToken
2018-14087,2,Access Control,freezeAccount
2018-14087,2,Access Control,setPrices
2018-14087,2,Integer Overflow,buy
2018-14087,2,Access Control,selfdestructs
2018-14087,2,Integer Overflow,getEth
2018-14087,2,Access Control,balanceOfa
2018-14087,2,Access Control,setPrices
2018-14087,2,Access Control,buy
2018-14087,2,Access Control,selfdestructs
