dataname,auditor_idx,vulnerability,function_name
2018-10706,0,Lack of input validation,transfer
2018-10706,0,Lack of input validation,approve
2018-10706,0,Lack of input validation,approveAndCall
2018-10706,0,Lack of input validation,transferFrom
2018-10706,0,Lack of input validation,transferMulti
2018-10706,0,Lack of input validation,freeze
2018-10706,0,Lack of input validation,_freeze
2018-10706,0,Lack of input validation,generateTokens
2018-10706,0,Lack of input validation,_generateTokens
2018-10706,0,Lack of input validation,destroyTokens
2018-10706,0,Lack of input validation,_destroyTokens
2018-10706,0,Lack of input validation,changeOwner
2018-10706,0,Lack of input validation,changeTokensPerEther
2018-10706,0,Lack of input validation,changeAirdropQty
2018-10706,0,Lack of input validation,changeAirdropTotalQty
2018-10706,0,Lack of input validation,changePaused
2018-10706,0,Lack of input validation,()
