dataname,auditor_idx,vulnerability,function_name
2018-13090,1,The contract does not have a function to transfer tokens between addresses.,TokenERC20
2018-13090,2,The contract does not have a function to burn tokens.,TokenERC20
2018-13090,3,The contract does not have a function to approve tokens for spending.,TokenERC20
2018-13090,4,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,5,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,6,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,7,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,8,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,9,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,10,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,11,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,12,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,13,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,14,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,15,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,16,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,17,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,18,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,19,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,20,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,21,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,22,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,23,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,24,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,25,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,26,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,27,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,28,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,29,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,30,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,31,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,32,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,33,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2018-13090,34,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
