dataname,auditor_idx,vulnerability,function_name
2018-14715,0,Unchecked return value,transfer
2018-14715,0,Unchecked return value,transferFrom
2018-14715,0,Unchecked return value,approve
2018-14715,0,Unchecked return value,mint
2018-14715,0,Unchecked return value,mintBatch
2018-14715,0,Unchecked return value,mintPack
2018-14715,0,Unchecked return value,buyPack
2018-14715,0,Unchecked return value,submitStack
2018-14715,0,Unchecked return value,submitCounterStack
2018-14715,0,Unchecked return value,startCoinFlip
2018-14715,0,Unchecked return value,endCoinFlip
2018-14715,0,Unchecked return value,raiseSlammer
2018-14715,0,Unchecked return value,throwSlammer
2018-14715,0,Unchecked return value,drainStack
2018-14715,0,Unchecked return value,withdraw
2018-14715,0,Unchecked return value,withdrawToken
2018-14715,0,Unchecked return value,transferStackAndCall
2018-14715,0,Unchecked return value,contractFallback
2018-14715,0,Unchecked return value,isContract
