dataname,auditor_idx,vulnerability,function_name
2018-17968,0,Integer Overflow,enter
2018-17968,0,Integer Overflow,enterWithReferral
2018-17968,0,Integer Overflow,executeRoom
2018-17968,0,Integer Overflow,distributeFunds
2018-17968,1,Reentrancy,enter
2018-17968,1,Reentrancy,enterWithReferral
2018-17968,1,Reentrancy,executeRoom
2018-17968,1,Reentrancy,distributeFunds
2018-17968,1,Reentrancy,refundPlayersInRoom
2018-17968,2,Improper Access Control,createRoom
2018-17968,2,Integer Overflow/Underflow,enter
2018-17968,2,Unrestricted Access,executeRoom
2018-17968,2,Unrestricted Access,refundPlayersInRoom
2018-17968,2,Integer Overflow/Underflow,distributeFunds
