dataname,auditor_idx,vulnerability,function_name
2018-13220,0,Integer Overflow,mintToken
2018-13220,0,Integer Overflow,transfer
2018-13220,0,Integer Overflow,transferFrom
2018-13220,0,Wrong Logic,buy
2018-13220,0,Wrong Logic,sell
2018-13220,1,Typo Constructor,owned
2018-13220,1,Integer Overflow,transfer
2018-13220,1,Integer Overflow,transferFrom
2018-13220,1,Wrong Logic,transfer
2018-13220,1,Wrong Logic,transferFrom
2018-13220,1,Bad Randomness,approve
2018-13220,1,Bad Randomness,approveAndCall
2018-13220,1,Access Control,transferFrom
2018-13220,1,Access Control,mintToken
2018-13220,1,Access Control,freezeAccount
2018-13220,1,Access Control,setPrices
2018-13220,1,Integer Overflow,buy
2018-13220,1,Integer Overflow,sell
2018-13220,2,Arbitrary Token Creation,sell
2018-13220,2,Arbitrary Token Creation,mintToken
