dataname,auditor_idx,vulnerability,function_name
2018-12067,0,Integer Overflow,mintToken
2018-12067,0,Integer Overflow,transfer
2018-12067,0,Integer Overflow,transferFrom
2018-12067,0,Integer Overflow,buy
2018-12067,0,Integer Overflow,sell
2018-12067,2,Integer Overflow,mintToken
2018-12067,2,Bad Randomness,setPrices
2018-12067,2,Integer Overflow,freezeAccount
2018-12067,2,Integer Overflow,buy
2018-12067,2,Integer Overflow,sell
2018-12067,2,Integer Overflow,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018-12067,2,Access Control,freezeAccount
2018-12067,2,Access Control,buy
2018-12067,2,Access Control,sell
2018-12067,2,Access Control,mintToken
2018-12067,2,Access Control,setPrices
2018
