dataname,auditor_idx,vulnerability,function_name
2018-19831,0,Incorrect Initialization,ToOwner
2018-19831,0,Incorrect Initialization,Mining24
2018-19831,0,Incorrect Initialization,setParameters
2018-19831,0,Incorrect Initialization,getTokens
2018-19831,0,Incorrect Initialization,balanceOf
2018-19831,0,Incorrect Initialization,transfer
2018-19831,0,Incorrect Initialization,transferFrom
2018-19831,0,Incorrect Initialization,approve
2018-19831,0,Incorrect Initialization,allowance
2018-19831,0,Incorrect Initialization,getTokenBalance
2018-19831,0,Incorrect Initialization,withdraw
2018-19831,0,Incorrect Initialization,burn
2018-19831,0,Incorrect Initialization,withdrawForeignTokens
