dataname,auditor_idx,vulnerability,function_name
2018-14084,0,Ether strict equality,transfer
2018-14084,0,Ether strict equality,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
2018-14084,0,Arithmetic vulnerability,transfer
