dataname,auditor_idx,vulnerability,function_name
2018-10705,0,Access Control,setOwner
2018-10705,0,Access Control,unlockToken
2018-10705,0,Access Control,uploadBalances
2018-10705,0,Access Control,lockBalances
2018-10705,0,Access Control,balancesUploaded
2018-10705,0,Integer Overflow,setOwner
2018-10705,0,Integer Overflow,transfer
2018-10705,0,Integer Overflow,transferFrom
2018-10705,0,Integer Overflow,receiveApproval
2018-10705,0,Integer Overflow,safeAdd
2018-10705,0,Integer Overflow,safeSub
2018-10705,0,Integer Overflow,safeMul
