dataname,auditor_idx,vulnerability,function_name
2018-13127,0,Integer Overflow,mint
2018-13127,0,Wrong Logic,transfer
2018-13127,0,Wrong Logic,transferFrom
2018-13127,0,Wrong Logic,approve
2018-13127,0,Typo Constructor,unfreeze
2018-13127,1,Integer Overflow,mint
2018-13127,1,Reentrancy,transfer
2018-13127,2,Integer Overflow,mint
2018-13127,2,Access Control,unfreeze
2018-13127,2,Integer Overflow,transfer
2018-13127,2,Integer Overflow,transferFrom
2018-13127,2,Integer Overflow,approve
2018-13127,2,Integer Overflow,increaseApproval
2018-13127,2,Integer Overflow,decreaseApproval
