dataname,auditor_idx,vulnerability,function_name
2018-12080,0,Integer Overflow,mintToken
2018-12080,0,Access Control,freezeAccount
2018-12080,0,Access Control,setPrices
2018-12080,0,Integer Overflow,sell
2018-12080,0,Integer Overflow,buy
2018-12080,0,Access Control,setBalance
2018-12080,0,Access Control,freeze
2018-12080,0,Access Control,setOwner
2018-12080,0,Access Control,reverseFreeze
2018-12080,0,Access Control,setPermissions
2018-12080,0,Access Control,owner
2018-12080,0,Access Control,reverseOwner
