dataname,auditor_idx,vulnerability,function_name
2020-35962,0,Integer Overflow,claimStakingReward
2020-35962,0,Integer Overflow,fundDAO
2020-35962,0,Integer Overflow,sellTokenForLRC
2020-35962,0,Wrong Logic,sellTokenForLRC
2020-35962,1,Typo Constructor,constructor
2020-35962,1,Access Control,withdraw
2020-35962,1,Integer Overflow,deposit
2020-35962,1,Bad Randomness,randomNumber
2020-35962,1,Wrong Logic,setValue
2020-35962,2,Integer Overflow,transfer
2020-35962,2,Integer Overflow,transferFrom
2020-35962,2,Integer Overflow,approve
2020-35962,2,Integer Overflow,allowance
2020-35962,2,Integer Overflow,burn
2020-35962,2,Integer Overflow,burnFrom
2020-35962,2,Integer Overflow,setOwner
2020-35962,2,Integer Overflow,setSpendingPoolAddress
2020-35962,2,Integer Overflow,setDAOAddress
2020-35962,2,Integer Overflow,setTokenSellerAddress
2020-35962,2,Integer Overflow,updateSettings
2020-35962,2,Integer Overflow,_setParams
2020-35962,2,Integer Overflow,setBalance
2020-35962,2,Integer Overflow,setSpending
2020-35962,2,Integer Overflow,setOwnerAndBalance
2020-35962,2,Integer Overflow,setBalanceAndReward
2020-35962,2,Integer Overflow,setReward
2020-35962,2,Integer Overflow,setRewardFrom
2020-35962,2,Integer Overflow,setPool
2020-35962,2,Integer Overflow,setMultiplePools
2020-35962,2,Integer Overflow,setMyAdvancedToken
2020-35962,2,Integer Overflow,setBurner
2020-35962,2,Integer Overflow,setParameters
2020-35962,2,Integer Overflow,setUnfreeze
2020-35962,2,Integer Overflow,setFreeze
